user_id,N_cards,N_notes,N_decks,N_presets,mem_bytes
4941,1014,1014,85,1,19157504
4901,1012,1012,86,1,19140096
3571,1082,1082,13,2,19100928
2780,1741,872,4,1,19057408
3528,1092,1092,1,1,19053056
5798,1078,1078,14,1,19035648
1004,1075,1075,17,1,19035648
7368,1156,1059,6,2,19000832
4029,3248,362,5,2,18987776
8792,1088,1088,1,1,18983424
3576,1074,1074,15,1,18983424
6719,1166,1051,9,1,18979072
9829,1736,868,3,1,18966016
7412,1086,1086,2,1,18966016
7350,2310,642,29,1,18966016
6028,1770,844,11,1,18939904
7209,1075,1074,10,1,18900736
9762,979,979,105,1,18896384
5470,997,997,87,1,18896384
3406,1036,1036,46,1,18861568
3610,1035,1035,46,1,18844160
6530,1237,1013,7,2,18770176
9037,1062,1001,59,1,18744064
5103,1047,1047,25,2,18700544
8505,1108,1051,6,2,18687488
752,1035,1035,34,1,18635264
5475,1065,1065,3,1,18617856
369,1453,934,4,1,18613504
3667,1055,1055,9,1,18548224
8303,1053,1053,11,1,18548224
5740,1023,1023,40,1,18530816
7935,1042,1042,21,1,18530816
8290,1051,1040,20,1,18526464
3782,1695,848,3,1,18526464
2451,1243,996,3,2,18504704
9689,1030,1030,31,1,18496000
2343,1057,1057,3,2,18491648
7052,1056,1056,4,1,18478592
5354,1047,1047,12,1,18461184
1693,1054,1054,5,1,18461184
4520,1671,843,8,2,18456832
1539,1057,1057,1,1,18443776
5274,1046,1030,22,2,18422016
3637,1151,1009,11,1,18400256
2675,1038,1038,17,1,18391552
6075,1044,1044,10,2,18387200
9993,1075,1013,26,1,18382848
355,1051,1051,2,1,18356736
3512,1254,976,6,2,18343680
2863,1066,1035,9,1,18334976
6001,1042,1042,9,1,18321920
7288,1043,1043,8,1,18321920
2266,1054,1045,2,3,18317568
4865,1640,823,23,1,18308864
1391,1021,1021,28,1,18287104
1247,956,956,92,1,18269696
5978,1033,1033,15,1,18269696
3713,1075,1023,7,4,18221824
6941,1041,1041,2,1,18182656
116,1154,983,17,1,18178304
9239,1460,813,65,3,18152192
6892,1040,1040,1,1,18147840
6328,1107,908,83,1,18143488
7187,1142,992,10,2,18134784
8549,890,890,150,1,18130432
1252,1639,831,7,1,18130432
8878,1026,1026,13,2,18126080
7797,1589,795,46,1,18121728
4863,1035,1035,3,1,18095616
3356,1024,1024,14,1,18095616
9293,1393,905,9,1,18060800
5601,1250,938,20,1,18060800
476,1031,1031,2,4,18047744
936,1033,1033,2,1,18043392
1611,1033,1033,2,1,18043392
3002,1570,838,9,5,18008576
7665,1014,1014,19,1,18008576
4410,1074,995,17,1,17986816
7648,1017,1017,14,1,17973760
30,1622,785,35,2,17956352
6026,1028,1028,2,1,17956352
4911,2316,592,4,3,17930240
3863,1179,970,6,1,17925888
3484,1023,1023,3,4,17925888
1156,1023,1023,3,1,17886720
2282,1016,1016,9,1,17869312
2998,1108,894,76,1,17843200
3145,1018,1018,3,2,17812736
8826,1268,899,30,1,17804032
2538,971,971,47,1,17747456
7822,1002,1002,14,1,17712640
7850,967,967,49,1,17712640
2911,1007,1007,9,1,17712640
3172,1584,792,24,1,17677824
7279,1000,1000,13,2,17673472
9144,982,982,31,1,17660416
1518,1042,839,123,1,17656064
657,989,988,24,1,17647360
9819,975,975,37,1,17643008
6873,1011,1011,1,1,17643008
9574,1001,1001,10,1,17625600
4711,1006,1006,2,1,17573376
7063,1064,979,5,1,17525504
4555,988,984,20,1,17521152
8711,978,978,27,1,17521152
2367,996,996,9,1,17521152
9960,988,960,37,1,17503744
3621,972,972,31,1,17486336
9792,1001,1001,2,1,17486336
7224,1090,971,2,1,17481984
2342,1000,1000,1,2,17464576
6202,1000,1000,1,2,17464576
7819,1000,1000,1,2,17464576
3044,1000,1000,1,1,17451520
543,1000,1000,1,1,17451520
8112,1000,1000,1,1,17451520
4480,998,998,2,2,17447168
8821,988,988,11,1,17416704
8843,1545,810,3,3,17403648
2436,985,985,13,1,17399296
4748,972,972,25,1,17381888
5410,893,893,103,2,17377536
3018,1008,967,17,1,17334016
8381,992,987,6,1,17334016
8938,951,951,43,1,17329664
1194,1562,796,5,3,17329664
8458,892,880,107,1,17260032
3700,1133,907,26,1,17251328
6798,960,960,28,1,17225216
572,1429,826,11,1,17220864
5572,1023,968,5,1,17203456
9525,1064,958,2,1,17199104
1408,983,983,3,1,17190400
8880,1147,931,1,1,17190400
4062,983,983,3,1,17190400
1306,969,968,16,1,17159936
3476,980,979,4,1,17142528
6209,1281,851,24,1,17129472
7743,1077,944,5,1,17125120
1902,1525,784,13,1,17125120
2225,1185,880,25,1,17107712
1300,977,977,4,1,17103360
8822,1298,857,13,1,17090304
1378,967,967,13,1,17085952
7149,940,940,39,1,17068544
9023,1562,781,2,1,17055488
294,1461,814,2,1,17046784
165,1226,866,21,1,17033728
3799,971,971,5,1,17016320
6739,972,972,4,1,17016320
6631,970,970,3,5,17016320
8961,936,936,36,5,16998912
1288,1324,828,22,1,16981504
7899,1266,852,15,1,16920576
179,940,940,30,1,16911872
5253,1082,916,11,1,16885760
813,1613,741,9,1,16877056
1865,967,967,1,1,16877056
6749,1360,832,3,1,16859648
1893,965,965,1,1,16842240
9801,963,963,3,1,16842240
2813,952,952,13,1,16824832
3882,958,958,7,1,16824832
2258,881,881,84,1,16824832
4295,934,934,28,1,16772608
5959,943,943,19,1,16772608
4045,1181,873,10,3,16763904
4988,915,915,46,1,16755200
1704,1175,850,28,1,16724736
136,957,957,2,1,16720384
4621,948,948,11,1,16720384
9595,1532,766,1,1,16711680
1180,984,921,21,2,16711680
1338,1530,765,1,1,16689920
2649,933,933,22,1,16650752
6913,937,937,18,1,16650752
6997,1686,683,18,2,16607232
9598,937,933,17,1,16581120
5592,940,940,9,1,16546304
9483,1015,885,31,1,16537600
166,936,936,12,1,16528896
4982,931,931,16,2,16524544
2541,1048,906,4,1,16485376
4809,935,935,10,1,16476672
9227,944,944,1,1,16476672
1274,975,896,27,1,16437504
5792,1471,737,22,1,16433152
2604,915,915,25,4,16428800
3767,938,938,4,1,16424448
347,905,905,37,1,16424448
3094,924,917,21,3,16411392
1522,940,940,1,1,16407040
8285,1083,882,5,5,16393984
3440,1454,760,5,1,16363520
6829,907,873,56,1,16346112
8366,1704,674,6,1,16346112
1787,935,935,1,1,16320000
6069,1486,743,1,1,16211200
5123,984,904,4,1,16180736
6272,1024,884,7,1,16145920
7169,909,909,15,1,16111104
6751,1242,808,6,1,16084992
6044,894,894,28,1,16076288
9316,1465,733,3,1,16024064
7262,906,906,10,4,16011008
1970,902,898,19,1,16006656
4923,917,899,14,1,15997952
4429,1382,747,10,2,15980544
1749,1115,839,7,1,15954432
9656,907,902,10,1,15923968
5194,835,835,78,1,15919616
4595,1392,744,6,2,15915264
3718,914,895,12,2,15910912
6275,907,907,5,1,15902208
1091,1261,763,23,1,15876096
877,908,908,2,1,15867392
9224,808,808,101,1,15849984
4381,2557,356,2,1,15836928
753,835,835,72,2,15828224
5582,1005,870,3,1,15810816
4700,1197,799,5,1,15754240
7730,1408,727,5,2,15745536
9033,901,901,1,1,15728128
3824,868,868,34,1,15728128
3556,880,880,20,3,15719424
6617,900,900,1,1,15710720
5825,894,894,7,1,15710720
9835,899,899,1,2,15706368
4289,1343,705,35,1,15684608
1861,868,868,29,1,15641088
287,814,814,81,1,15606272
186,1428,714,2,1,15597568
7299,884,884,9,2,15584512
4128,1319,731,13,2,15549696
1382,1146,763,32,2,15545344
1968,854,854,37,1,15536640
1026,888,888,3,1,15536640
9705,914,790,69,1,15519232
3458,888,888,1,1,15501824
3850,1418,709,2,2,15501824
4859,883,883,5,2,15497472
3310,885,885,3,1,15484416
2159,893,881,3,1,15467008
7035,886,886,1,1,15467008
3477,871,871,15,1,15449600
4041,883,883,2,2,15445248
9294,833,833,51,2,15427840
5122,965,852,4,1,15419136
2438,829,829,52,5,15414784
3,883,883,1,1,15414784
8070,908,820,42,1,15414784
1102,859,859,23,1,15379968
580,877,877,3,1,15345152
4795,815,813,66,1,15336448
3240,840,840,39,1,15327744
9764,877,810,52,1,15323392
9378,874,874,3,3,15319040
7704,970,799,36,1,15305984
4353,860,860,11,9,15292928
3309,873,873,3,1,15275520
4563,1205,755,6,4,15271168
3409,874,874,1,1,15258112
8160,1035,813,6,1,15249408
8051,1378,689,12,1,15227648
3866,872,872,1,1,15223296
4456,865,850,17,2,15197184
4816,868,868,1,1,15153664
4399,860,860,9,1,15153664
4561,1530,637,8,1,15140608
1289,1056,801,3,1,15131904
5076,1350,684,17,1,15127552
3068,1386,693,1,1,15123200
6312,791,791,76,1,15118848
8809,821,821,42,1,15049216
4848,861,861,2,1,15049216
6591,860,860,2,2,15044864
6608,852,852,9,1,15014400
7023,857,857,4,1,15014400
5184,856,856,5,1,15014400
9881,1006,702,83,1,15014400
2404,857,857,3,1,14996992
280,807,807,53,1,14996992
1520,848,848,11,1,14979584
7617,858,858,1,1,14979584
3194,1353,685,5,1,14944768
1440,1216,726,7,2,14931712
8074,2304,368,2,3,14918656
8951,840,840,13,1,14875136
2372,848,848,5,1,14875136
6361,901,782,34,4,14788096
5030,1342,679,3,1,14783744
9317,845,845,1,1,14753280
5223,823,823,23,1,14753280
4623,1419,646,4,1,14705408
8111,837,837,6,1,14701056
8368,857,825,9,1,14683648
6577,1344,672,2,1,14683648
5717,1331,638,27,5,14670592
94,839,839,1,1,14648832
5754,819,819,20,2,14644480
5966,837,837,2,1,14631424
6938,807,807,32,1,14631424
6623,984,783,5,1,14618368
4287,1459,627,2,1,14596608
8542,846,818,10,1,14561792
9171,828,828,6,1,14544384
5337,1017,707,49,1,14535680
5275,816,816,17,1,14526976
2722,878,814,2,1,14509568
4626,830,830,1,2,14505216
4358,825,825,6,1,14492160
2659,828,828,2,1,14474752
9107,798,797,32,1,14461696
7974,783,783,44,1,14422528
3622,825,825,1,2,14418176
6964,1306,653,10,1,14409472
2199,1299,658,8,1,14409472
9695,664,664,160,1,14370304
2221,819,817,4,1,14326784
6772,825,805,9,1,14283264
1574,807,778,33,1,14270208
6193,754,754,63,1,14248448
2287,786,786,31,1,14248448
9937,814,814,1,1,14213632
5585,813,813,2,1,14213632
3933,810,810,2,2,14174464
9356,804,802,9,1,14152704
8172,806,806,4,1,14126592
2999,809,809,1,1,14126592
9941,946,750,10,2,14122240
3856,1155,645,35,1,14083072
2691,789,770,26,4,14004736
6199,798,798,3,1,13969920
902,790,790,11,1,13969920
8116,798,798,2,1,13952512
6416,792,792,7,1,13935104
4474,783,783,15,1,13917696
5281,792,792,5,1,13900288
7522,892,742,11,5,13839360
4583,791,791,1,1,13813248
4455,778,778,10,1,13743616
6955,763,758,27,1,13713152
5816,777,775,10,1,13700096
4247,748,703,71,1,13695744
9178,782,782,3,1,13691392
1633,1117,663,8,1,13682688
2786,757,757,26,1,13656576
6428,779,779,3,1,13639168
4799,745,745,36,1,13621760
1386,763,763,18,1,13621760
3886,1096,668,5,1,13604352
8610,778,778,2,1,13604352
6852,749,749,29,1,13569536
4097,1288,593,7,1,13495552
578,746,746,27,1,13482496
9289,767,767,6,1,13482496
3252,745,744,28,2,13482496
6702,960,702,5,1,13456384
9735,770,770,1,1,13447680
1468,718,718,52,1,13430272
6915,735,735,34,1,13412864
8520,709,709,60,1,13412864
4771,764,764,3,3,13404160
1039,789,724,23,8,13404160
1152,721,721,46,1,13378048
8587,754,672,72,1,13334528
7260,679,679,85,1,13325824
4418,669,669,95,1,13325824
805,759,759,2,2,13286656
5266,750,750,10,1,13256192
5803,689,687,72,1,13247488
7319,775,726,20,1,13225728
2829,1165,586,27,1,13217024
2155,726,726,31,1,13203968
5124,723,713,38,1,13143040
8338,759,742,6,1,13121280
4847,1140,620,2,1,13116928
9238,750,750,1,1,13099520
930,1130,566,43,1,13082112
928,743,743,7,1,13082112
5427,717,713,35,1,13064704
2407,745,745,2,1,13029888
8465,686,686,58,1,12977664
1695,726,726,17,1,12960256
3191,695,667,69,1,12960256
4956,740,740,2,1,12942848
3390,740,740,1,1,12925440
7466,725,725,16,1,12925440
7954,738,738,2,2,12921088
1730,943,662,7,1,12894976
5702,736,736,2,1,12873216
7095,736,736,1,1,12855808
1985,1503,469,7,2,12825344
4117,724,724,10,1,12803584
5025,731,731,3,1,12803584
1754,730,730,4,1,12803584
6867,734,722,8,1,12786176
3917,726,726,6,1,12768768
2455,1094,590,16,1,12768768
5763,731,731,1,1,12768768
2882,823,698,1,1,12738304
4319,723,715,13,1,12733952
1768,1136,587,3,1,12686080
365,672,672,55,1,12681728
7657,709,709,18,1,12681728
2432,870,670,3,3,12638208
7924,1139,578,6,1,12633856
9203,1121,589,2,1,12629504
4147,1143,578,3,1,12599040
5779,718,718,4,1,12594688
1745,713,713,9,1,12594688
9738,712,712,9,2,12590336
8543,719,719,1,1,12559872
7045,714,714,1,1,12472832
4719,677,677,38,1,12472832
8974,714,714,1,1,12472832
6762,763,694,3,1,12459776
9202,709,709,5,1,12455424
5837,1108,513,50,4,12455424
5881,1621,408,2,2,12455424
9713,701,701,12,1,12438016
9169,707,707,6,1,12438016
976,690,690,21,1,12403200
46,690,690,20,1,12385792
5081,696,696,12,1,12350976
9310,691,691,17,1,12350976
7241,669,669,34,1,12263936
7605,673,673,29,1,12246528
8193,701,700,1,1,12233472
1325,637,637,63,2,12224768
994,699,699,1,1,12211712
547,697,696,2,2,12194304
2703,678,678,21,1,12194304
4967,786,659,6,2,12168192
9956,694,694,1,1,12124672
5036,613,613,82,1,12124672
8386,692,692,1,1,12089856
9077,929,605,6,1,12072448
3062,660,660,31,1,12055040
8115,688,688,3,1,12055040
5491,715,664,12,3,12041984
1246,688,688,1,1,12020224
1984,664,658,29,1,12011520
5757,685,685,1,1,11968000
6088,678,678,8,1,11968000
4742,1036,518,38,1,11959296
9300,981,575,8,1,11941888
330,683,683,1,1,11933184
7681,1092,546,1,1,11924480
4378,1155,520,4,2,11924480
4333,1011,566,6,1,11920128
6802,650,650,33,1,11915776
264,702,652,18,1,11907072
6510,680,680,1,2,11894016
8039,678,678,3,1,11880960
5251,709,652,14,1,11867904
6201,679,679,1,1,11863552
6171,666,617,49,1,11833088
3457,983,561,10,1,11802624
6024,849,558,45,2,11802624
2443,674,674,2,1,11793920
4603,672,672,1,1,11741696
9109,488,488,185,1,11741696
9326,980,559,4,1,11659008
6145,663,663,3,1,11619840
5536,661,646,16,1,11615488
154,993,548,3,3,11580672
2598,647,647,12,5,11550208
3864,639,639,21,1,11515392
4335,655,648,9,1,11493632
2345,647,647,7,1,11410944
3608,652,629,19,1,11406592
4657,821,578,11,4,11376128
6959,621,621,28,2,11336960
6138,634,634,15,1,11323904
5956,627,627,21,1,11306496
2362,1001,521,7,1,11306496
6055,599,599,48,1,11289088
9927,709,611,10,1,11262976
607,747,602,7,1,11258624
439,665,606,24,1,11249920
256,623,623,20,2,11232512
6776,627,621,21,1,11228160
2006,634,634,9,1,11219456
6977,765,590,8,1,11197696
9825,863,561,5,1,11193344
3251,640,640,1,1,11184640
2644,641,636,3,1,11171584
1727,595,595,45,1,11167232
4935,639,639,1,1,11167232
9636,694,610,9,1,11167232
9425,604,598,40,1,11158528
2176,917,518,21,1,11145472
7252,626,612,23,1,11141120
5891,616,582,47,1,11123712
8886,609,609,28,1,11115008
1291,635,635,2,1,11115008
781,668,614,3,3,11027968
7443,616,616,15,1,11010560
1508,618,618,12,1,10993152
5797,625,624,4,1,10962688
7117,625,625,3,1,10958336
978,788,546,21,1,10949632
1455,594,594,33,1,10940928
9379,622,622,5,1,10940928
2697,621,621,5,1,10923520
8151,724,584,7,1,10923520
6755,868,539,2,2,10888704
6019,791,543,18,1,10871296
7434,600,600,19,6,10866944
8614,619,619,2,2,10849536
1581,979,491,8,1,10836480
6196,952,496,10,1,10819072
9843,675,596,3,1,10797312
455,614,614,3,1,10766848
2471,569,563,51,3,10766848
6575,612,612,3,3,10758144
9673,614,614,1,1,10732032
1795,605,603,10,2,10718976
5673,613,598,11,2,10705920
7134,579,579,32,1,10662400
1258,644,596,3,1,10662400
9504,594,594,16,1,10644992
6311,970,485,1,1,10597120
8528,562,562,44,1,10575360
8563,604,604,1,1,10557952
6616,603,603,1,1,10540544
1112,609,593,6,1,10523136
9447,600,600,1,1,10488320
6353,1030,446,7,3,10479616
2632,587,587,13,1,10470912
8688,498,498,102,1,10470912
9569,561,561,38,1,10453504
3766,600,595,2,1,10440448
2893,650,572,5,2,10423040
1852,652,564,11,1,10418688
2627,634,559,19,1,10414336
4802,580,580,16,1,10401280
2815,582,582,14,1,10401280
7877,750,516,20,1,10375168
1914,671,551,13,1,10366464
9093,579,573,19,1,10357760
2680,545,522,65,1,10344704
3671,547,547,45,1,10331648
9381,562,562,30,1,10331648
3134,564,564,27,1,10314240
6119,581,581,8,3,10305536
1955,576,575,15,1,10301184
3865,574,574,16,1,10296832
2208,586,586,3,1,10279424
834,910,477,2,1,10248960
7162,835,499,4,1,10244608
2906,875,479,8,1,10227200
293,722,535,3,2,10218496
9331,584,584,1,1,10209792
7845,571,571,7,1,10087936
1549,574,574,3,1,10070528
922,589,553,15,1,10070528
3810,551,534,38,1,10057472
7363,1070,408,2,1,10044416
9036,539,534,40,1,10040064
2867,582,549,18,1,10040064
3617,702,520,9,1,10027008
3354,649,547,1,1,10009600
9034,565,565,8,1,10000896
604,566,566,6,1,9983488
6528,1018,418,2,1,9948672
5314,566,566,1,1,9896448
904,567,551,12,1,9896448
5985,586,512,35,1,9870336
2101,523,523,42,1,9861632
2465,564,564,1,1,9861632
1058,561,561,3,1,9844224
4873,524,524,39,1,9826816
3376,1054,392,3,2,9796352
6537,598,545,2,1,9778944
1294,549,533,23,1,9774592
8241,1016,403,2,1,9744128
9612,546,546,12,1,9739776
4725,547,547,11,1,9739776
9682,556,556,1,1,9722368
5989,529,529,28,1,9722368
3593,555,555,1,1,9704960
6232,493,493,62,1,9687552
2512,547,547,7,1,9670144
8946,550,550,2,1,9635328
4564,540,540,12,1,9635328
5098,880,440,1,1,9617920
7588,886,433,4,2,9617920
6040,583,529,8,1,9609216
4297,612,477,39,1,9596160
4446,544,544,4,1,9565696
5674,538,538,6,1,9496064
991,540,540,4,1,9496064
8759,562,518,11,5,9478656
1450,524,524,18,1,9461248
7062,519,519,23,1,9461248
2740,541,541,1,1,9461248
7008,534,500,32,1,9435136
2619,538,538,1,1,9409024
6065,526,526,12,1,9391616
4039,536,536,2,1,9391616
9263,534,534,4,1,9391616
6250,814,443,2,1,9387264
338,1029,367,5,1,9382912
1923,533,526,6,3,9343744
394,693,476,4,1,9326336
6769,852,426,1,1,9313280
4801,529,529,4,1,9304576
9273,519,519,14,1,9304576
7988,516,516,14,1,9252352
3281,930,322,56,1,9252352
4412,532,525,2,2,9243648
9629,517,517,12,1,9234944
1813,844,422,1,1,9226240
6101,563,506,7,2,9217536
1690,525,525,3,1,9217536
6369,540,487,27,2,9217536
2163,524,524,2,1,9182720
3227,507,507,17,1,9147904
6444,716,412,24,16,9134848
5635,816,408,9,1,9060864
2700,523,496,16,1,9056512
6687,619,477,6,1,9052160
3581,514,514,4,1,9043456
3099,721,442,6,1,9039104
1646,527,487,19,2,9021696
7096,514,514,2,1,9008640
478,508,508,5,1,8956416
3665,508,508,5,1,8956416
3874,511,511,2,1,8956416
8041,502,502,8,4,8943360
3058,439,439,72,1,8921600
6349,814,407,1,1,8899840
2519,504,504,5,1,8886784
1043,507,507,2,1,8886784
6464,508,508,1,1,8886784
4751,498,498,10,1,8869376
3404,511,504,2,1,8865024
2264,583,472,7,1,8847616
4396,488,488,18,1,8834560
2579,806,403,2,1,8830208
8132,793,398,9,1,8830208
2694,485,485,20,2,8830208
551,499,499,4,4,8821504
7948,503,503,2,1,8817152
9664,450,450,52,1,8764928
2797,531,488,3,1,8760576
2732,502,498,2,1,8747520
7147,796,397,4,1,8743168
7115,493,493,7,1,8730112
4599,494,494,6,1,8730112
7202,499,499,1,1,8730112
8400,869,371,3,2,8717056
3721,497,497,1,1,8695296
1421,523,470,13,2,8677888
4243,525,483,2,1,8651776
7342,492,453,32,1,8638720
9665,786,393,3,1,8630016
2620,492,492,2,1,8625664
297,986,327,2,1,8621312
6706,490,490,3,2,8621312
9211,484,484,9,1,8608256
8282,581,441,15,1,8573440
9444,488,488,3,1,8573440
541,487,487,3,1,8556032
2852,468,468,22,1,8556032
2930,489,489,1,1,8556032
5940,637,411,22,1,8547328
7150,487,485,3,2,8542976
8202,480,480,7,2,8516864
1108,473,473,13,2,8499456
4439,713,391,15,1,8495104
2805,982,320,1,1,8495104
7137,485,485,1,1,8486400
371,978,319,1,1,8464640
1142,561,445,9,2,8447232
576,472,472,11,1,8434176
545,463,462,20,1,8421120
7593,764,383,4,1,8421120
5359,693,401,8,1,8416768
9521,517,444,17,3,8395008
9108,455,455,24,1,8364544
75,469,469,6,1,8294912
9046,469,469,4,1,8260096
9259,455,455,18,1,8260096
1979,464,464,6,1,8207872
4622,472,462,3,1,8164352
3846,457,457,9,2,8151296
7295,463,463,3,1,8138240
2559,504,447,4,1,8125184
590,450,450,15,1,8120832
9180,462,462,3,1,8120832
3944,461,461,2,2,8099072
1763,424,424,37,4,8090368
2168,549,410,16,1,8046848
6185,436,436,24,1,8033792
8024,442,442,18,1,8033792
3687,438,433,25,1,8020736
1536,449,449,10,1,8016384
5261,455,455,1,1,7964160
1020,446,446,10,1,7964160
977,445,445,10,1,7946752
3262,444,444,10,1,7929344
4305,443,403,41,1,7929344
5557,452,451,1,1,7898880
2010,538,416,5,2,7898880
206,714,357,6,1,7898880
3043,444,444,8,1,7894528
7500,580,399,5,2,7859712
9296,466,443,1,1,7855360
1389,408,408,41,1,7842304
8266,406,406,42,1,7824896
9728,430,430,15,1,7772672
7009,439,439,6,1,7772672
8936,383,383,61,1,7755264
1451,429,429,15,1,7755264
1394,574,384,12,1,7746560
1340,462,416,15,1,7729152
225,431,431,9,1,7685632
4218,439,439,1,1,7685632
1689,435,435,4,1,7668224
2816,436,436,2,1,7650816
6652,1262,139,17,1,7629056
3542,597,378,3,1,7611648
2214,432,355,61,1,7602944
5455,433,433,2,1,7598592
1935,432,432,3,1,7598592
7087,402,395,21,23,7585536
2077,430,430,3,1,7563776
9878,655,351,4,3,7555072
7029,533,396,1,1,7533312
5501,430,430,1,1,7528960
4776,516,399,1,1,7498496
891,423,423,4,1,7459328
1049,831,268,18,1,7454976
732,423,423,3,1,7441920
8503,423,423,3,1,7441920
751,423,423,3,1,7441920
6259,419,419,6,1,7424512
7964,419,419,2,1,7354880
3213,414,414,7,1,7354880
7526,418,418,1,1,7320064
515,610,347,6,1,7315712
6057,415,415,2,1,7285248
6109,406,406,10,1,7267840
4619,709,294,8,13,7246080
2187,975,95,95,1,7163392
7688,401,401,2,2,7054592
695,564,333,6,1,6932736
2235,390,390,2,2,6863104
4171,620,311,2,2,6832640
3471,387,387,3,2,6828288
1181,369,369,20,1,6797824
9128,365,365,24,1,6797824
6386,378,374,14,1,6797824
8325,371,365,22,1,6789120
7606,618,309,2,1,6784768
352,377,377,10,1,6763008
3925,385,385,2,1,6763008
4212,384,384,3,1,6763008
8274,387,372,9,1,6723840
5872,373,373,9,3,6702080
3465,396,376,2,1,6693376
4003,378,378,3,1,6658560
2843,379,379,1,1,6641152
536,367,367,12,1,6623744
4007,378,378,1,1,6623744
1448,861,196,16,1,6610688
6002,1337,53,3,2,6601984
3133,370,370,7,1,6588928
6212,366,366,11,1,6588928
6967,366,366,9,1,6554112
1882,542,271,36,1,6549760
6597,393,363,3,2,6541056
3570,363,363,6,1,6449664
8645,365,365,1,1,6397440
3819,361,359,5,1,6371328
788,361,361,3,1,6362624
7839,361,361,2,1,6345216
22,352,352,11,1,6345216
7414,408,338,7,1,6336512
2038,525,270,23,1,6236416
7091,352,352,3,3,6232064
2838,361,353,1,1,6223360
7917,469,310,6,1,6219008
2170,352,352,3,1,6205952
6133,332,332,23,1,6205952
8622,635,255,3,1,6171136
6558,307,307,45,1,6153728
7231,461,289,19,1,6136320
3926,342,342,9,1,6136320
5820,349,314,28,1,6131968
2070,334,321,26,1,6123264
9118,519,286,4,1,6088448
8022,315,315,31,1,6049280
2717,337,337,5,1,5979648
3138,524,268,6,1,5910016
4037,455,284,11,1,5905664
3185,330,330,7,1,5892608
6251,314,314,23,1,5892608
1209,334,334,2,1,5875200
7159,329,299,29,1,5866496
8633,370,306,13,1,5857792
997,433,290,7,1,5818624
5391,331,331,1,1,5805568
9098,524,264,3,1,5805568
6642,519,259,6,1,5770752
7046,309,309,21,1,5770752
6933,300,300,30,1,5770752
1287,318,318,11,1,5753344
