uid,cards,notes,decks,presets
8689,34594,27427,172,1
8690,7463,6341,224,1
8691,5549,4854,523,1
8692,13894,13894,140,4
8693,4172,4172,2,2
8694,4049,4049,67,1
8695,16097,8216,12,2
8696,10069,10060,9,4
8697,3600,3600,6,1
8658,49633,39637,96,1
8659,1877,1877,16,1
8660,12590,12296,10,1
8661,40734,40734,80,1
8662,3198,3198,9,1
8663,3087,2044,2,1
8664,12354,12347,123,1
8665,5822,5456,35,2
8666,1719,1654,3,2
8667,3362,3362,6,3
8668,8473,7147,45,1
8669,11502,9733,79,9
8670,7938,7938,27,1
8671,8875,4703,6,1
8672,28695,24985,294,2
8673,58825,56823,1711,1
8674,67666,54912,478,2
8675,2254,1622,17,1
8676,12712,12008,62,6
8677,61184,50426,1420,1
8638,11924,11921,269,1
8639,20300,13951,62,1
8640,148,148,1,1
8641,76642,55287,655,2
8642,6409,3738,13,2
8643,52117,31736,54,4
8644,4375,1812,10,1
8645,365,365,1,1
8646,46974,36587,321,3
8647,93413,90953,1303,2
8648,12046,10984,34,1
8649,1107,1107,6,1
8650,35883,17944,14,3
8651,2093,2010,12,1
8652,4503,4503,6,6
8653,115574,96588,545,2
8654,29609,27501,276,1
8655,41342,30648,137,1
8656,94007,71888,427,1
8657,49636,41087,180,1
8698,4012,3873,12,1
8699,5544,5120,32,1
8700,55129,48626,165,1
8701,5182,4581,66,1
8702,15118,11992,8,5
8703,48205,37545,235,4
8704,3164,3164,152,1
8705,2780,2780,79,1
8706,3434,1717,1,1
8707,1214,1182,1,1
8708,97963,97374,13,1
8709,24896,14213,18,1
8710,245,245,5,1
8711,978,978,27,1
8712,10209,10209,15,2
8713,1268,1268,8,1
8714,1551,1165,86,1
8715,273121,268594,325,2
8716,8365,8365,5,1
8717,43635,35389,58,1
8718,4947,4319,239,1
8719,25649,21750,390,2
8720,219,219,3,1
8721,18790,18790,17,9
8722,47211,27020,11,3
8723,4914,4914,10,1
8724,8036,4018,9,1
8725,74000,59161,920,1
8726,8745,8745,5,2
8727,4299,4257,4,1
8728,19056,11461,6,3
8729,1970,1970,3,2
8730,56590,45505,122,1
8731,2586,2586,4,1
8732,112173,94598,57,5
8733,59593,48117,399,2
8734,42653,34988,60,2
8735,6029,5760,46,1
8736,19288,10888,4,1
8737,13553,11256,6,1
8738,71,71,2,1
8739,11271,11202,6,1
8740,5849,5587,102,1
8741,12381,8802,28,1
8742,68516,55659,208,2
8743,50357,40984,93,3
8744,10313,8649,15,1
8745,18760,8536,15,2
8746,47250,47247,2395,1
8747,17412,15346,187,1
8748,29608,23978,112,3
8749,31125,19992,14,1
8750,38,35,1,1
8751,8382,8323,18,1
8752,257,227,17,1
8753,52661,43806,347,1
8754,6838,5767,93,1
8755,5848,5848,115,2
8756,2007,2007,2,2
8757,76734,62026,2126,1
8758,46115,38568,108,1
8759,562,518,11,4
8760,3451,3436,31,1
8761,1456,1456,5,1
8762,5843,5830,344,2
8763,9257,8444,35,9
8764,2631,2631,264,1
8765,69545,67428,159,11
8766,49092,42646,3,2
8767,28432,17313,296,1
8768,56164,43734,82,1
8769,45382,37674,150,5
8770,14655,14654,13,3
8771,5499,5499,25,1
8773,8683,8381,22,11
8774,2269,2269,11,2
8775,2222,1968,13,1
8776,8106,5137,38,7
8777,11362,1899,165,1
8778,3172,3172,4,3
8819,7413,7291,71,1
8820,22745,17485,177,1
8821,988,988,11,1
8822,1298,857,13,1
8823,7614,7614,55,1
8824,7924,7879,201,1
8825,9501,5057,19,2
8826,1268,899,30,1
8827,1622,1073,5,1
8828,4546,2074,17,2
8829,1539,1538,15,1
8830,4010,3481,18,1
8831,7881,5922,12,2
8832,11283,8952,494,1
8833,3046,2438,6,1
8834,9078,5520,25,1
8835,1607,1607,3,1
8836,43466,34877,74,1
8837,34924,28513,2,1
8838,3253,3253,21,1
8799,20400,20091,38,4
8800,292,291,7,7
8801,2994,2268,1,1
8802,87806,76292,503,1
8803,5011,5006,136,1
8804,1589,1261,7,1
8805,42898,36268,88,1
8806,1650,1650,45,1
8807,3180,3180,83,1
8808,60432,50222,141,1
8809,821,821,42,1
8810,124099,92841,1318,3
8811,1257,1257,2,1
8812,3356,3356,2,2
8813,14032,10913,22,11
8814,48806,39157,726,2
8815,29573,21618,40,9
8816,21247,18906,88,1
8817,12318,9388,47,4
8818,15159,14250,463,1
8860,46026,36557,83,1
8861,27560,21535,92,1
8862,3849,3849,8,1
8863,1890,1889,39,1
8864,2916,2910,9,1
8865,1409,1409,73,1
8866,4481,4047,87,1
8867,20103,19118,290,1
8868,5563,5559,18,1
8869,17064,17064,1405,5
8870,6260,5113,80,2
8871,19966,15930,18,5
8872,3358,3358,8,1
8873,66273,47887,254,1
8874,3569,3569,11,1
8875,7200,7200,2,2
8876,9319,8991,60,1
8877,58598,49650,652,2
8878,1026,1026,13,2
8879,189,189,6,1
8779,212,212,5,2
8780,15656,11337,533,2
8781,10922,5461,3,1
8782,102860,74440,636,3
8783,43819,37867,457,1
8784,54960,46886,330,1
8785,2974,2906,11,1
8786,56141,32474,96,3
8787,11007,10488,56,6
8788,45455,44936,149,5
8789,7457,4481,40,7
8790,212014,211804,61,4
8791,320,320,3,2
8792,1088,1088,1,1
8793,6771,6771,136,1
8794,1124,1124,82,3
8795,52002,42586,1062,1
8796,2287,946,5,1
8797,1671,1671,17,1
8798,3360,2186,18,2
8839,54300,41766,282,2
8840,50597,38859,424,1
8841,2385,2385,1,1
8842,61812,58340,777,1
8843,1545,810,3,3
8844,8699,6590,116,1
8845,5559,5522,158,1
8846,66273,58834,349,4
8847,2182,2009,42,4
8848,4083,3299,16,1
8849,307,307,14,1
8850,10656,9972,739,1
8851,10348,6971,60,1
8852,14571,8219,4,3
8853,2416,2061,52,1
8854,24145,15300,30,1
8855,27414,17465,4,2
8856,16948,14985,63,1
8857,17884,17191,458,1
8858,5694,5694,83,1
8880,1147,931,1,1
8881,29539,18797,6,1
8882,99255,63197,1293,2
8883,4044,2022,19,1
8884,4540,4528,5,3
8885,4503,3897,159,1
8886,609,609,28,1
8887,99105,86525,165,1
8888,3734,1867,4,1
8889,44696,38945,26,2
8890,1106,1106,2,1
8891,35755,28949,5,2
8892,48787,34024,452,1
8893,1700,850,69,1
8894,91412,80137,271,4
8895,43254,34705,56,1
8896,39847,33086,9,2
8897,2978,2978,1,1
8898,10867,7538,20,1
8899,15818,12363,516,2
8900,313,265,20,1
8901,1796,1796,106,1
8902,15254,8198,164,5
8903,93487,78850,1064,1
8904,8655,8278,150,2
8905,1409,1409,16,1
8906,26842,15199,10,3
8907,94826,63580,53,1
8908,15284,8973,78,2
8909,31928,24918,312,1
8910,22542,15962,246,1
8911,13537,13537,106,1
8912,4334,4334,5,1
8913,25910,11039,10,4
8914,34419,29729,404,1
8915,8809,4963,12,1
8916,35420,30388,667,1
8917,19908,12408,39,2
8918,5025,4583,129,1
8919,6749,5655,226,3
8962,75670,59936,183,1
8963,17150,17004,520,1
8964,9263,5963,14,3
8965,1396,1396,2,2
8966,62854,51040,411,1
8967,15921,15560,236,1
8968,12669,10022,90,2
8969,28132,28131,87,1
8970,2101,2101,5,2
8971,51844,43528,568,1
8972,10838,10433,42,1
8973,29284,29081,41,3
8974,714,714,1,1
8975,2845,1966,99,2
8976,6073,6073,12,2
8977,43254,34705,56,1
8978,2692,2692,7,1
8979,6182,5591,477,2
8980,6465,6199,8,3
8981,25104,20464,7,1
8941,2532,2532,126,1
8942,14937,9294,87,1
8943,47587,41539,51,1
8944,2329,2329,2,1
8945,23835,9055,38,3
8946,550,550,2,1
8947,7070,6858,51,1
8948,3532,3532,125,1
8949,2534,2534,13,1
8950,85227,66484,534,4
8951,840,840,13,1
8952,11224,10722,42,5
8953,70174,62790,297,1
8954,47834,38486,64,1
8955,5272,2829,3,1
8956,3962,3962,6,1
8957,2486,2486,21,1
8958,3142,3142,305,1
8959,113853,78850,1358,11
8961,936,936,36,5
8920,1658,1658,32,1
8921,19071,16137,561,1
8922,10326,9920,43,2
8923,12150,11110,177,1
8924,57666,52689,497,2
8925,52329,42070,233,1
8926,3335,1715,3,2
8928,60816,50075,960,1
8929,11833,6141,61,3
8930,59611,49300,562,2
8931,3646,3646,5,3
8932,73179,70974,2437,1
8933,15961,15497,42,4
8934,2768,2768,11,3
8935,5418,4134,29,4
8936,383,383,61,1
8937,65306,53496,1627,3
8938,951,951,43,1
8939,54777,46336,349,1
8940,2250,1789,74,1
9002,5763,5763,9,4
9003,31951,28300,283,1
9004,3497,1834,1,1
9005,98360,73232,692,3
9006,22269,16004,160,3
9007,3673,2473,37,4
9008,2330,1596,3,2
9009,5275,3430,9,4
9010,34,34,27,1
9011,2846,2846,4,2
9012,36440,18220,10,1
9013,9602,9465,22,1
9014,6267,6267,15,3
9015,20920,20307,173,6
9016,60105,52269,1016,1
9017,7431,6802,19,2
9018,5270,5132,366,1
9019,1879,1879,7,1
9020,1403,1278,25,1
9021,35504,28981,17,1
9022,5120,4956,128,1
9023,1562,781,2,1
9024,8356,8349,18,1
9025,15467,13838,83,1
9026,64374,49445,851,1
9027,19699,13758,10,1
9028,1952,1717,46,1
9029,2946,1959,11,2
9030,14052,10153,295,1
9031,60910,50381,300,1
9032,16388,3821,105,1
9033,901,901,1,1
9034,565,565,8,1
9035,4709,3449,3,1
9036,539,534,40,1
9037,1062,1001,59,1
9038,15548,12988,125,2
9039,2880,2352,112,1
9040,7333,3921,2,1
9041,31341,25948,99,5
8982,18927,12279,385,3
8983,34109,28132,503,1
8984,10468,9944,31,2
8985,59801,47027,326,2
8986,48577,38199,527,2
8987,20129,20129,4,1
8988,8120,7913,254,1
8989,4684,3892,7,1
8990,60890,50672,762,1
8991,9016,6419,16,10
8992,145971,125666,1527,2
8993,25,25,1,1
8994,143,143,2,1
8995,7854,6316,65,1
8996,5311,2887,9,1
8997,1391,1391,6,1
8998,5499,5498,57,1
8999,2120,2120,160,1
9000,1519,1382,12,5
9001,50623,39760,105,1
9042,23494,22178,299,1
9043,1951,1951,8,1
9044,85309,42605,45,3
9045,9161,5605,66,1
9046,469,469,4,1
9047,4565,4561,52,1
9048,33688,33688,17,3
9049,12440,6500,30,1
9050,4933,3524,46,1
9051,21282,21282,61,1
9052,35507,14553,44,3
9053,20430,11349,8,2
9054,1819,1769,18,1
9055,13309,13090,217,1
9056,35690,35627,145,1
9057,65127,55163,68,4
9058,11605,5803,124,3
9059,47054,38495,76,1
9060,15730,15002,26,6
9061,10069,10069,183,1
9062,4396,4362,24,6
9063,112369,87787,1345,1
9064,28184,15921,8,1
9065,10558,9803,211,1
9066,46592,32914,104,2
9067,9990,7505,4,1
9068,1656,1656,3,1
9069,3580,1790,6,1
9070,4281,2142,4,1
9071,2697,2575,45,1
9072,3012,2955,105,1
9073,16555,8713,16,1
9074,3576,3545,19,1
9075,4637,4245,20,1
9076,52209,42439,146,1
9077,929,605,6,1
9078,12993,8745,394,1
9079,36516,34017,938,6
9080,2007,2007,1,1
9081,204,204,2,1
9122,5101,5101,708,1
9123,13209,13209,31,8
9124,27952,20512,36,1
9125,3718,3693,8,2
9126,36562,25434,239,2
9127,6242,6242,7,1
9128,365,365,24,1
9129,46776,37437,108,1
9130,19970,19256,596,1
9131,4529,3280,55,3
9132,6535,6528,18,1
9133,1222,1222,39,1
9134,2430,2429,4,1
9135,127,127,2,1
9136,3391,3391,108,1
9137,7123,4431,74,4
9138,2510,2510,4,1
9139,3293,2457,87,5
9140,53220,43876,124,2
9141,44708,42058,1072,4
9162,20812,20001,25,1
9163,15526,12997,285,1
9164,10659,5309,12,1
9165,2508,2508,26,1
9166,1482,1260,32,1
9167,2817,2484,19,1
9168,85744,72223,9,3
9169,707,707,6,1
9170,2544,2544,1,1
9171,828,828,6,1
9172,2155,2101,87,1
9173,3499,1620,6,4
9174,14167,4754,6,1
9175,6004,5991,38,1
9176,1712,1712,15,1
9177,11988,10778,102,1
9178,782,782,3,1
9179,4680,4680,3,1
9180,462,462,3,1
9181,6954,6954,20,1
9082,1493,1493,13,1
9083,20757,18154,444,1
9084,69652,59883,849,1
9085,1696,1508,32,2
9086,8533,5017,3,1
9087,29762,21044,77,1
9088,50853,36302,824,1
9089,6352,5854,49,1
9090,5999,5999,1,1
9091,2727,2727,181,2
9092,9131,8796,328,1
9093,579,573,19,1
9094,2007,2007,2,1
9095,20900,18625,130,7
9096,1150,1150,5,2
9097,151709,145069,54,6
9098,524,264,3,1
9099,2756,2756,16,1
9100,70443,62851,863,1
9101,38331,29602,47,1
9142,5472,5404,89,4
9143,24618,22591,6,1
9144,982,982,31,1
9145,21746,21519,633,1
9146,3505,2250,41,2
9147,6642,3365,6,3
9148,69389,52735,246,2
9149,11585,10813,143,4
9150,51604,38799,115,1
9151,10290,9355,151,1
9152,32909,28468,217,1
9153,7249,7249,2,1
9154,124,124,3,1
9155,26,26,1,1
9156,19121,19070,6,2
9157,12103,12048,46,1
9158,8200,8200,39,30
9159,8431,4589,231,2
9160,32831,25291,54,1
9161,19998,19187,43,1
9102,91341,73501,418,1
9103,4962,2186,17,4
9104,5402,5402,9,1
9105,317708,187228,222,1
9106,4503,4503,1,1
9107,798,797,32,1
9108,455,455,24,1
9109,488,488,185,1
9110,12688,11035,257,2
9111,65625,45217,18,3
9112,2338,2159,35,2
9113,32684,29996,998,1
9114,24829,24829,43,2
9115,4316,3648,111,1
9116,28190,14149,4,1
9117,29514,27094,245,1
9118,519,286,4,1
9119,11514,10734,139,1
9120,7932,7721,122,1
9121,22405,13906,50,3
9182,4830,4826,43,1
9183,38514,38514,89,1
9184,8929,6853,9,5
9185,14609,11472,103,1
9186,56484,44636,210,1
9187,4346,4346,72,1
9188,3103,1843,9,1
9189,43951,31654,72,1
9190,46695,37373,99,2
9191,11164,11164,167,1
9192,19184,13783,26,9
9193,2397,2395,37,1
9194,4568,4521,4,4
9195,1214,1214,1,1
9196,12636,12636,26,3
9197,6360,6357,293,2
9198,10020,9662,459,1
9199,59631,43276,29,1
9200,3998,3960,289,1
9201,2456,2456,3,1
9202,709,709,5,1
9203,1121,589,2,1
9204,2296,2296,3,2
9205,36898,20017,65,4
9206,7903,5062,5,2
9207,31917,16869,377,2
9208,2498,2138,75,1
9209,2664,1332,2,1
9210,5045,4824,6,1
9211,484,484,9,1
9212,91974,36554,285,2
9213,1497,1494,7,2
9214,1395,1393,254,1
9215,10170,7107,5,3
9216,80554,66746,1411,1
9217,2187,2118,6,1
9218,6509,6300,39,1
9219,7303,6205,25,3
9220,32305,32284,350,1
9221,60836,45797,56,1
9222,27405,22508,611,1
9223,7494,6213,96,1
9224,808,808,101,1
9225,2508,1855,30,2
9226,8099,7914,44,1
9227,944,944,1,1
9228,131235,114907,208,4
9229,5609,5598,69,1
9230,8935,8341,149,1
9231,24951,14713,36,1
9232,1582,1578,3,2
9233,7436,7436,3,2
9234,1184,1184,31,2
9235,76692,68150,616,5
9236,11145,9843,29,1
9237,111,111,1,1
9238,750,750,1,1
9239,1460,813,65,3
9240,8297,7918,366,1
9241,44854,39201,155,1
9282,43918,34862,128,2
9283,13759,13461,118,1
9284,51405,41811,65,2
9285,22380,20341,603,1
9286,3385,3290,37,1
9287,55689,47689,137,1
9288,81127,61559,86,2
9289,767,767,6,1
9290,15758,15664,312,1
9291,43397,34990,79,1
9292,1121,1121,3,1
9293,1393,905,9,1
9294,833,833,51,1
9295,5999,5999,1,1
9296,466,443,1,1
9297,2063,2063,3,1
9298,3969,3969,12,3
9299,9186,7994,207,1
9300,981,575,8,1
9301,79915,59668,64,1
9262,5260,5028,71,1
9263,534,534,4,1
9264,60871,49423,578,3
9265,5942,5942,21,4
9266,22027,14878,131,1
9267,4305,4305,121,1
9268,56965,41964,20,1
9269,14552,14552,54,1
9270,182890,143746,3828,1
9271,11798,9728,56,3
9272,44281,35732,67,1
9273,519,519,14,1
9274,2335,2077,37,1
9275,15987,15575,500,1
9276,9017,8804,121,1
9277,37562,35842,653,1
9278,3584,3577,13,4
9279,30,30,1,1
9280,8321,8321,21,4
9281,76717,62728,266,1
9302,101523,71996,349,2
9303,29012,29012,19,9
9304,209364,191531,18,1
9305,4735,4587,45,1
9306,5300,3871,57,1
9307,2881,2881,5,3
9308,53787,42506,622,1
9309,3753,3238,58,1
9310,691,691,17,1
9311,4324,4313,95,1
9312,1703,1632,28,1
9313,1420,1420,18,1
9314,35151,28713,2,2
9315,34054,31151,1217,1
9316,1465,733,3,1
9317,845,845,1,1
9318,27585,27419,128,6
9319,14433,7713,7,6
9320,5785,5785,8,5
9321,1668,1510,13,1
9242,4409,1413,72,2
9243,118063,90686,1082,2
9244,2514,2497,36,2
9245,6553,3921,3,1
9246,5968,5962,172,1
9247,1230,1189,14,1
9248,2619,2619,6,1
9249,444759,430198,33,4
9250,4870,4805,19,1
9251,40414,32933,284,2
9252,3130,1581,2,1
9253,1599,1599,6,1
9254,2010,1158,16,1
9255,17795,13163,203,1
9256,42797,34383,7,2
9257,44551,35348,257,2
9258,32806,31123,870,3
9259,455,455,18,1
9260,20356,18531,65,3
9261,3735,2009,52,1
9322,1877,1398,244,1
9323,66915,51842,363,2
9324,10697,7744,143,11
9325,8040,8040,2,1
9326,980,559,4,1
9327,3087,3044,5,1
9328,2378,2378,89,1
9329,66960,44001,937,1
9330,47044,39275,79,1
9331,584,584,1,1
9332,52693,43675,413,1
9333,50403,41505,209,1
9334,76606,63980,541,1
9335,8184,8184,4,2
9336,1187,1187,2,1
9337,71911,64227,490,1
9338,36647,29947,44,3
9339,3986,3317,33,1
9340,44745,36898,328,1
9341,11076,11076,8,5
9342,7530,7530,2,2
9343,90010,66688,6,2
9344,2799,2555,42,1
9345,45338,40336,77,1
9346,60606,53660,440,3
9347,47882,38556,1265,1
9348,1543,1543,63,1
9349,4185,3833,70,1
9350,79089,57599,580,1
9351,3544,3544,26,3
9352,90270,78859,17,1
9353,57045,37183,53,4
9354,18805,14947,619,1
9355,108640,87110,625,1
9356,804,802,9,1
9357,259,155,3,1
9358,93288,87217,40,1
9359,3075,2313,16,1
9360,12391,8465,22,3
9361,5402,3326,6,2
9362,3231,3213,97,1
9363,38647,20431,12,2
9364,184185,150427,1686,2
9365,66486,66177,360,1
9366,14324,13839,563,5
9367,105593,82103,719,6
9368,44554,35611,101,2
9369,1300,1300,5,1
9370,2722,2722,5,1
9371,15062,12796,202,1
9372,3231,2161,5,2
9373,53618,43068,353,1
9374,5865,5030,118,1
9375,2529,1470,11,1
9376,6550,5864,44,1
9377,29314,24419,290,1
9378,874,874,3,3
9379,622,622,5,1
9380,7840,7840,208,1
9381,562,562,30,1
9382,15556,12846,3,1
9383,73453,73453,635,1
9384,72391,20141,11,2
9385,3123,3104,97,1
9386,108567,85130,676,4
9387,13466,12340,964,4
9388,17551,17551,21,3
9389,52744,42752,258,1
9390,22031,21846,203,107
9391,2548,2054,92,2
9392,2065,2065,24,1
9393,52068,24383,43,6
9394,3632,1826,8,1
9395,8621,8050,26,1
9396,29902,29902,1036,1
9397,6000,6000,4,2
9398,43254,34705,56,1
9399,7092,6650,50,1
9400,8747,8744,147,1
9401,6695,6695,486,1
9422,47619,35330,1375,1
9423,4576,4576,49,1
9424,41719,37564,320,2
9425,604,598,40,1
9426,62785,54991,630,2
9427,42105,31676,482,1
9428,3697,3697,94,1
9429,8130,5949,108,1
9430,6702,6702,17,2
9431,4437,3985,116,2
9432,14216,8973,42,2
9433,40411,40189,928,1
9434,1452,1452,64,1
9435,10305,9405,12,3
9436,37258,30534,47,2
9437,14129,8398,53,1
9438,3786,3762,9,1
9439,23626,18184,194,1
9440,1950,1950,155,10
9441,4930,3377,27,4
9402,59110,52504,408,1
9403,12755,9171,414,3
9404,7332,5708,67,2
9405,92517,76481,1171,1
9406,45436,38300,283,2
9407,45535,36926,87,2
9408,9303,9286,197,1
9409,22829,22764,1319,1
9410,11360,11343,276,2
9411,69298,56685,972,3
9412,76283,52827,548,1
9413,33797,28893,38,1
9414,17565,10781,15,5
9415,7104,7104,4,1
9416,1808,1782,4,1
9417,134,134,9,1
9418,14307,8995,493,1
9419,56278,53245,1442,1
9420,12915,10056,351,1
9421,3116,3116,16,1
9442,58277,47880,125,7
9443,28698,15374,35,10
9444,488,488,3,1
9445,43201,34560,68,2
9446,5132,2566,2,1
9447,600,600,1,1
9448,9690,9678,34,1
9449,18608,18183,223,4
9450,1207,1207,4,1
9451,8954,8932,97,1
9452,12718,10953,99,1
9453,9823,9199,50,3
9454,2169,1255,6,5
9455,146,146,5,1
9456,13826,13826,218,1
9457,3218,2461,14,1
9458,2936,2820,136,2
9459,86352,71281,605,1
9460,78,78,1,1
9461,221351,176478,3785,1
9462,11268,6332,28,1
9463,25341,20344,285,31
9464,4635,4635,27,1
9465,29989,25481,72,1
9466,81331,69737,537,15
9467,13476,11970,460,1
9468,12082,12082,26,1
9469,1113,1113,37,1
9470,28898,27529,683,2
9471,69603,50306,1622,1
9472,3347,3347,76,1
9473,64992,53758,399,1
9474,1316,1316,4,1
9475,2287,2287,23,1
9476,30923,22774,198,4
9477,78,78,6,1
9478,29093,24652,885,1
9479,1215,1057,3,2
9480,58047,48941,280,1
9481,3791,2933,53,2
9482,10336,8911,10,2
9483,1015,885,31,1
9484,38478,28143,13,3
9485,4656,4455,18,2
9486,2839,2839,2,1
9487,43544,37591,206,1
9488,7,7,1,1
9489,12255,6145,26,1
9490,35524,17787,17,1
9491,8776,7846,172,7
9492,46282,36401,62,1
9493,47963,31717,6,1
9494,57548,50709,917,2
9495,18048,13630,14,2
9496,24809,7461,19,1
9497,69661,55315,301,4
9498,35817,29347,2,2
9499,9064,7381,50,4
9500,4564,3741,18,1
9501,128395,107167,1161,7
9502,2421,1756,24,1
9503,10933,8401,98,2
9504,594,594,16,1
9505,1603,1603,3,1
9506,7920,7920,4,1
9507,18396,18153,512,1
9508,11003,2351,103,1
9509,12191,12182,630,1
9510,1,1,1,1
9511,43387,34693,56,1
9512,6745,6368,14,4
9513,4984,2951,5,3
9514,55230,52572,881,5
9515,18043,17129,411,1
9516,5167,5165,21,1
9517,6104,5755,139,1
9518,8264,3722,45,2
9519,69672,50257,152,1
9520,12103,6024,4,1
9521,517,444,17,2
9562,7164,7163,326,1
9563,51770,42131,312,11
9564,22824,21888,520,1
9565,161,115,4,1
9566,13352,7545,2,1
9567,47191,34682,66,1
9568,7422,4208,2,2
9569,561,561,38,1
9570,39526,39500,205,2
9571,11553,7036,88,5
9572,1792,1792,36,1
9573,6163,6163,2,2
9574,1001,1001,10,1
9575,6205,3339,12,4
9576,2796,2444,42,1
9577,39861,35230,1347,1
9578,4557,2391,40,1
9579,58222,51425,13,2
9580,3554,1777,8,1
9581,3521,3521,62,2
9582,16201,10711,132,1
9583,14740,8578,92,1
9584,8607,8332,118,1
9585,5208,5064,161,3
9586,35157,22064,138,1
9587,3191,2690,162,1
9588,2012,2012,8,1
9589,8196,7505,34,1
9590,14207,12118,112,8
9591,20105,16965,284,1
9592,51341,47424,168,1
9593,10772,10769,479,11
9594,72,68,2,1
9595,1532,766,1,1
9596,16584,16499,238,1
9597,2225,2057,30,1
9598,937,933,17,1
9599,9999,9999,1,1
9600,2793,2793,152,1
9601,5440,3256,1,1
9542,15797,15796,6,2
9543,104069,84365,1492,1
9544,19459,18053,390,1
9545,58,58,9,1
9546,31866,24405,52,2
9547,133089,105053,576,2
9548,42754,23767,57,26
9549,17758,15126,45,1
9550,147048,112372,5681,1
9551,18949,12619,214,2
9552,65000,49087,527,1
9553,41357,34147,16,2
9554,14167,14167,4,4
9555,3351,2976,43,1
9556,43160,34675,152,2
9557,4881,4175,130,1
9558,194,194,9,1
9559,2476,2476,12,1
9560,5163,5163,3,1
9561,16817,13635,139,2
9602,11810,10875,28,1
9603,2239,1534,16,1
9604,23854,21443,414,1
9605,46275,36824,100,1
9606,11554,9506,21,6
9607,3531,3531,7,1
9608,8657,7787,141,4
9609,12924,12924,48,1
9610,44034,36066,77,2
9611,2245,2165,62,2
9612,546,546,12,1
9613,104889,69145,407,2
9614,7030,7030,38,1
9615,29220,25281,65,9
9616,6402,6402,31,1
9617,48947,37308,894,1
9618,22,22,1,1
9619,1314,1314,1,1
9620,3323,3323,5,1
9621,92038,70905,544,1
9522,56448,48160,352,1
9523,6770,3552,353,1
9524,17192,16530,441,1
9525,1064,958,2,1
9526,18300,9179,7,1
9527,142,76,2,1
9528,1170003,979851,2767,2
9529,20500,20042,397,1
9530,16343,12886,122,4
9531,5421,4484,438,1
9532,3671,3671,154,2
9533,18164,17748,182,1
9534,11969,6339,179,1
9535,75750,51588,91,2
9536,4974,2487,86,1
9537,3502,3064,7,2
9538,16843,16455,363,1
9539,23694,20914,14,4
9540,73845,46241,42,12
9541,13539,12994,81,1
9642,7507,7505,297,1
9643,49356,38659,779,1
9644,5686,5666,90,2
9645,7110,636,383,1
9646,7504,3908,38,1
9647,28644,18204,20,1
9648,11368,8866,176,1
9649,49008,35228,268,1
9650,1317,1317,1,1
9651,21826,17010,598,1
9652,17039,9538,31,1
9653,48249,42205,79,1
9654,46054,36779,32,1
9655,26413,23535,327,1
9656,907,902,10,1
9657,7733,5988,88,1
9658,3167,2981,137,1
9659,1422,1422,70,1
9660,24606,12517,9,9
9661,1970,1970,1,1
9622,9592,9592,256,1
9623,1218,1218,7,1
9624,1818,1818,69,1
9625,12099,12099,8,1
9626,1,1,1,1
9627,193,161,4,1
9628,28320,24738,512,3
9629,517,517,12,1
9630,6357,6327,167,1
9631,112343,91750,512,1
9632,2755,2755,15,1
9633,36389,29826,70,2
9634,42838,42417,40,5
9635,9101,8186,142,1
9636,694,610,9,1
9637,6371,6268,6,1
9638,43087,34146,43,1
9639,12399,12399,327,1
9640,20138,14857,12,1
9641,256140,240773,246,1
9662,165044,127363,1450,1
9663,7844,7659,64,1
9664,450,450,52,1
9665,786,393,3,1
9666,3733,1938,20,3
9667,36289,26041,17,3
9668,102920,89710,1173,2
9669,60014,47320,393,1
9670,39920,30767,26,3
9671,8681,4680,55,3
9672,4368,4355,85,1
9673,614,614,1,1
9674,10601,10601,86,3
9675,43090,37943,79,1
9676,6190,2757,36,1
9677,23243,22541,208,5
9678,22761,12527,8,1
9679,28954,25248,39,1
9680,3412,3411,5,1
9681,44931,35507,55,1
9682,556,556,1,1
9683,6997,6410,240,1
9684,290,261,6,1
9685,1286,1286,11,1
9686,1941,1941,5,1
9687,12581,9920,265,2
9688,13183,11268,86,2
9689,1030,1030,31,1
9690,44554,37520,228,3
9691,8216,8216,59,1
9692,57680,24122,6,5
9693,381788,327070,134,8
9694,1636,1636,48,1
9695,664,664,160,1
9696,59,59,3,1
9697,11070,8293,693,1
9698,44667,36838,212,2
9699,20324,15924,378,2
9700,1794,1706,29,1
9701,40058,32824,799,1
9702,5733,2939,5,3
9703,8983,5623,5,3
9704,6543,5836,177,4
9705,914,790,69,1
9706,3028,1688,33,1
9707,1428,1428,101,1
9708,25609,24005,677,1
9709,1567,1566,31,1
9710,18553,6584,480,2
9711,12707,12307,39,1
9712,43283,34704,58,1
9713,701,701,12,1
9714,34311,23463,193,2
9715,6596,4347,4,2
9716,119131,105826,6528,6
9717,4527,4527,109,1
9718,6191,6191,20,2
